name,link,category
"Каша овсяная на безлактозном молоке с ягодами и миндальными лепестками, кафе",https://vkusvill.ru/goods/kasha-ovsyanaya-na-bezlaktoznom-moloke-s-yagodami-i-mindalnymi-lepestkami-kafe-105273.html,Готовая еда
"Каша перловая с тушёнкой и овощами, кафе",https://vkusvill.ru/goods/kasha-perlovaya-s-tushyenkoy-i-ovoshchami-kafe-106391.html,Готовая еда
"Каша пшенная с тыквой на растительной основе без доб. сахара, кафе",https://vkusvill.ru/goods/kasha-pshennaya-s-tykvoy-na-rastitelnoy-osnove-bez-dob-sakhara-kafe-59273.html,Готовая еда
"Каша рисовая на кокосовой основе с с/фрукт, кафе",https://vkusvill.ru/goods/kasha-risovaya-na-kokosovoy-osnove-s-s-frukt-kafe-33785.html,Готовая еда
"Киш с курицей и грибами, кафе",https://vkusvill.ru/goods/kish-s-kuritsey-i-gribami-kafe-27158.html,Готовая еда
"Корюшка жареная, вес",https://vkusvill.ru/goods/koryushka-zharenaya-ves-54499.html,Готовая еда
"Круассан с курицей и брусникой, кафе",https://vkusvill.ru/goods/kruassan-s-kuritsey-i-brusnikoy-kafe-105609.html,Готовая еда
"Кулеш с курицей и овощами, кафе",https://vkusvill.ru/goods/kulesh-s-kuritsey-i-ovoshchami-kafe-106388.html,Готовая еда
"Лапша веган гречневая соба с овощами и соусом терияки, кафе",https://vkusvill.ru/goods/lapsha-vegan-grechnevaya-soba-s-ovoshchami-i-sousom-teriyaki-kafe-72568.html,Готовая еда
"Мойва жареная, вес",https://vkusvill.ru/goods/moyva-zharenaya-ves-54398.html,Готовая еда
"Навага жареная, вес",https://vkusvill.ru/goods/navaga-zharenaya-ves-54399.html,Готовая еда
"Пирожок с мясом 60 гр., кафе",https://vkusvill.ru/goods/pirozhok-s-myasom-60-gr-kafe-107567.html,Готовая еда
"Сосиска в тесте, кафе",https://vkusvill.ru/goods/sosiska-v-teste-kafe-93804.html,Готовая еда
"Сосиски с горошком и яйцом, кафе",https://vkusvill.ru/goods/sosiski-s-goroshkom-i-yaytsom-kafe-106900.html,Готовая еда
"Сырники из творога, кафе",https://vkusvill.ru/goods/syrniki-iz-tvoroga-kafe-27161.html,Готовая еда
"Сэндвич ролл « Цезарь с креветками», кафе",https://vkusvill.ru/goods/sendvich-roll-tsezar-s-krevetkami-kafe-105641.html,Готовая еда
"Сэндвич-ролл «Фалафель» с хумусом и овощами, кафе",https://vkusvill.ru/goods/sendvich-roll-falafel-s-khumusom-i-ovoshchami-kafe-57853.html,Готовая еда
"Шаурма с люля из говядины, кафе",https://vkusvill.ru/goods/shaurma-s-lyulya-iz-govyadiny-kafe-89506.html,Готовая еда
"Закрытый омлет с зеленью, шпинатом и сыром, кафе",https://vkusvill.ru/goods/zakrytyy-omlet-s-zelenyu-shpinatom-i-syrom-kafe-89169.html,Готовая еда
"Капуста кимчи охл., вес",https://vkusvill.ru/goods/kapusta-kimchi-okhl-ves-92497.html,Готовая еда
"Киш с сыром и овощами, кафе",https://vkusvill.ru/goods/kish-s-syrom-i-ovoshchami-kafe-27159.html,Готовая еда
Конвертики с творогом и зеленью,https://vkusvill.ru/goods/konvertiki-s-tvorogom-i-zelenyu-68839.html,Готовая еда
Космо-сэндвич «Цезарь»,https://vkusvill.ru/goods/kosmo-sendvich-tsezar-98691.html,Готовая еда
Котлеты куриные запеченные под сыром с пастой фузилли,https://vkusvill.ru/goods/kotlety-kurinye-zapechennye-pod-syrom-s-pastoy-fuzilli-105823.html,Готовая еда
"Круассан с мортаделлой, крем-чизом и трюфелем, кафе",https://vkusvill.ru/goods/kruassan-s-mortadelloy-krem-chizom-i-tryufelem-kafe-103771.html,Готовая еда
"Мини сырники фигурные, 250 г",https://vkusvill.ru/goods/mini-syrniki-figurnye-250-g-89475.html,Готовая еда
"Онигири с тунцом с соусом соевым, 130 грамм",https://vkusvill.ru/goods/onigiri-s-tuntsom-s-sousom-soevym-130-gramm-100845.html,Готовая еда
"Панини с форелью, шпинатом и соусом «Цезарь», кафе",https://vkusvill.ru/goods/panini-s-forelyu-shpinatom-i-sousom-tsezar-kafe-105642.html,Готовая еда
Паста «Тальятелле» с лимонным цыпленком,https://vkusvill.ru/goods/pasta-talyatelle-s-limonnym-tsyplenkom-82611.html,Готовая еда
Пирог «Две начинки» капуста/ картофель-грибы,https://vkusvill.ru/goods/pirog-dve-nachinki-kapusta-kartofel-griby-96566.html,Готовая еда
Пирог «Татарский» с картофелем и мясом птицы,https://vkusvill.ru/goods/pirog-tatarskiy-s-kartofelem-i-myasom-ptitsy-105464.html,Готовая еда
Пирог с зеленью и яйцом,https://vkusvill.ru/goods/pirog-s-zelenyu-i-yaytsom-56887.html,Готовая еда
"Пирожки жареные с картошкой, сыром и укропом",https://vkusvill.ru/goods/pirozhki-zharenye-s-kartoshkoy-syrom-i-ukropom-78054.html,Готовая еда
Ролл «СуперБИФ» с особым соусом,https://vkusvill.ru/goods/roll-superbif-s-osobym-sousom-100164.html,Готовая еда
Салат из моркови и свеклы по-корейски,https://vkusvill.ru/goods/salat-iz-morkovi-i-svekly-po-koreyski-61752.html,Готовая еда
"Салат с курицей, сыром «Фета» и виноградом",https://vkusvill.ru/goods/salat-s-kuritsey-syrom-feta-i-vinogradom-71212.html,Готовая еда
"Салат свекольный с грецким орехом, 200 грамм",https://vkusvill.ru/goods/salat-svekolnyy-s-gretskim-orekhom-200-gramm-62455.html,Готовая еда
"Сэндвич «Рубен» с пастрами из индейки, кафе",https://vkusvill.ru/goods/sendvich-ruben-s-pastrami-iz-indeyki-kafe-81978.html,Готовая еда
Сэндвич ролл с курицей «Тандури»,https://vkusvill.ru/goods/sendvich-roll-s-kuritsey-tanduri-38114.html,Готовая еда
"Сэндвич с курицей, беконом и омлетом, кафе",https://vkusvill.ru/goods/sendvich-s-kuritsey-bekonom-i-omletom-kafe-104962.html,Готовая еда
Темаки с угрем,https://vkusvill.ru/goods/temaki-s-ugrem-102954.html,Готовая еда
"Тостовый круассан с курицей и соусом цезарь, кафе",https://vkusvill.ru/goods/tostovyy-kruassan-s-kuritsey-i-sousom-tsezar-kafe-81642.html,Готовая еда
Филе семги на пару с овощным гарниром,https://vkusvill.ru/goods/file-semgi-na-paru-s-ovoshchnym-garnirom-27193.html,Готовая еда
"Чиабатта с курицей, 205 г",https://vkusvill.ru/goods/chiabatta-s-kuritsey-205-g-39535.html,Готовая еда
"Чуду с творогом, сыром и зеленью",https://vkusvill.ru/goods/chudu-s-tvorogom-syrom-i-zelenyu-101537.html,Готовая еда
Абури филадельфия ролл,https://vkusvill.ru/goods/aburi-filadelfiya-roll-258144.html,Готовая еда
Аво маки ролл,https://vkusvill.ru/goods/avo-maki-roll-258173.html,Готовая еда
Аво чиз ролл,https://vkusvill.ru/goods/avo-chiz-roll-258145.html,Готовая еда
Аге кани сандочи,https://vkusvill.ru/goods/age-kani-sandochi-258129.html,Готовая еда
Аге сандочи Смоукт,https://vkusvill.ru/goods/age-sandochi-smoukt-318359.html,Готовая еда
Аге сандочи Тейсти,https://vkusvill.ru/goods/age-sandochi-teysti-318360.html,Готовая еда
Аге сандочи Цезарь,https://vkusvill.ru/goods/age-sandochi-tsezar-318361.html,Готовая еда
Аге сяке сандочи,https://vkusvill.ru/goods/age-syake-sandochi-258130.html,Готовая еда
Аге фиш сандочи,https://vkusvill.ru/goods/age-fish-sandochi-318362.html,Готовая еда
Аге эби сандочи,https://vkusvill.ru/goods/age-ebi-sandochi-258132.html,Готовая еда
Английский завтрак,https://vkusvill.ru/goods/angliyskiy-zavtrak-53931.html,Готовая еда
Банановые панкейки с ореховой пастой,https://vkusvill.ru/goods/bananovye-pankeyki-s-orekhovoy-pastoy-68178.html,Готовая еда
Бейгл с томленой говядиной,https://vkusvill.ru/goods/beygl-s-tomlenoy-govyadinoy-99329.html,Готовая еда
Бейгл с форелью и сливочным сыром,https://vkusvill.ru/goods/beygl-s-forelyu-i-slivochnym-syrom-99331.html,Готовая еда
"Бенто набор с гречневой лапшой, омлетом и курицей",https://vkusvill.ru/goods/bento-nabor-s-grechnevoy-lapshoy-omletom-i-kuritsey-100262.html,Готовая еда
Бефстроганов из говядины с картофельным пюре,https://vkusvill.ru/goods/befstroganov-iz-govyadiny-s-kartofelnym-pyure-106356.html,Готовая еда
"Бефстроганов из говяжьей вырезки с пюре, моченой брусникой и луковыми чипсами",https://vkusvill.ru/goods/befstroganov-iz-govyazhey-vyrezki-s-pyure-mochenoy-brusnikoy-i-lukovymi-chipsami-82609.html,Готовая еда
Бефстроганов из курицы с картофельным пюре,https://vkusvill.ru/goods/befstroganov-iz-kuritsy-s-kartofelnym-pyure-102938.html,Готовая еда
Биг-темпура Сяке ролл,https://vkusvill.ru/goods/big-tempura-syake-roll-316075.html,Готовая еда
Биг-темпура Унаги ролл,https://vkusvill.ru/goods/big-tempura-unagi-roll-316076.html,Готовая еда
Биг-темпура Эби ролл,https://vkusvill.ru/goods/big-tempura-ebi-roll-316077.html,Готовая еда
Бигос с копченой грудинкой,https://vkusvill.ru/goods/bigos-s-kopchenoy-grudinkoy-97838.html,Готовая еда
Биточки из курицы с картофелем,https://vkusvill.ru/goods/bitochki-iz-kuritsy-s-kartofelem-319125.html,Готовая еда
Бифштекс говяжий с яйцом и картофельным пюре ДК,https://vkusvill.ru/goods/bifshteks-govyazhiy-s-yaytsom-i-kartofelnym-pyure-dk-82737.html,Готовая еда
"Бифштекс говяжий с яйцом и картофельным пюре, 380 г",https://vkusvill.ru/goods/bifshteks-govyazhiy-s-yaytsom-i-kartofelnym-pyure-380-g-86491.html,Готовая еда
Блин «Жюльен» классический,https://vkusvill.ru/goods/blin-zhyulen-klassicheskiy-94069.html,Готовая еда
Блин «Классический» со сливочным маслом,https://vkusvill.ru/goods/blin-klassicheskiy-so-slivochnym-maslom-94068.html,Готовая еда
Блин Мадам с ветчиной сыром и яйцом,https://vkusvill.ru/goods/blin-madam-s-vetchinoy-syrom-i-yaytsom-96310.html,Готовая еда
Блин «Много сыра» с печеной грушей и грецким орехом,https://vkusvill.ru/goods/blin-mnogo-syra-s-pechenoy-grushey-i-gretskim-orekhom-96314.html,Готовая еда
Блин «Цезарь»,https://vkusvill.ru/goods/blin-tsezar-96312.html,Готовая еда
Блин ветчина + сыр,https://vkusvill.ru/goods/blin-vetchina-syr-96313.html,Готовая еда
